"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"D2","SMD_0805_LED2012X100N","4586.614mil","3657.48mil","4586.614mil","3657.48mil","4627.953mil","3657.48mil","T","180.00","LED GREEN"
"D19","SMD_SOD523_SOD1608X65N","1917.323mil","6492.126mil","1917.323mil","6492.126mil","1885.827mil","6492.126mil","T","0.00","1N4448HWT"
"D18","SMD_SOD523_SOD1608X65N","2712.598mil","437.008mil","2712.598mil","437.008mil","2744.095mil","437.008mil","T","180.00","1N4448HWT"
"D15","SMD_SOD523_SOD1608X65N","2862.205mil","6492.126mil","2862.205mil","6492.126mil","2830.709mil","6492.126mil","T","0.00","1N4448HWT"
"D14","SMD_SOD523_SOD1608X65N","1767.716mil","437.008mil","1767.716mil","437.008mil","1799.213mil","437.008mil","T","180.00","1N4448HWT"
"D11","SMD_SOD523_SOD1608X65N","3807.087mil","6492.126mil","3807.087mil","6492.126mil","3775.59mil","6492.126mil","T","0.00","1N4448HWT"
"D10","SMD_SOD523_SOD1608X65N","822.835mil","437.008mil","822.835mil","437.008mil","854.331mil","437.008mil","T","180.00","1N4448HWT"
"D1","SMD_0805_LED2012X100N","4586.614mil","3736.22mil","4586.614mil","3736.22mil","4627.953mil","3736.22mil","T","180.00","LED RED"
"C998","SMD_1210_CAPC3225X279N","2204.724mil","1708.661mil","2204.724mil","1708.661mil","2204.724mil","1767.716mil","T","270.00","220uF"
"C995","SMD_1210_CAPC3225X279N","291.339mil","4803.15mil","291.339mil","4803.15mil","350.394mil","4803.15mil","T","180.00","220uF"
"C992","SMD_1210_CAPC3225X279N","1889.764mil","1708.661mil","1889.764mil","1708.661mil","1889.764mil","1767.716mil","T","270.00","220uF"
"C99","SMD_1210_CAPC3225X279N","2476.378mil","842.52mil","2476.378mil","842.52mil","2417.323mil","842.52mil","T","0.00","220uF"
"C989","SMD_1210_CAPC3225X279N","2047.244mil","1708.661mil","2047.244mil","1708.661mil","2047.244mil","1767.716mil","T","270.00","220uF"
"C986","SMD_1210_CAPC3225X279N","1732.283mil","1708.661mil","1732.283mil","1708.661mil","1732.283mil","1767.716mil","T","270.00","220uF"
"C983","SMD_1210_CAPC3225X279N","1417.323mil","1708.661mil","1417.323mil","1708.661mil","1417.323mil","1767.716mil","T","270.00","220uF"
"C980","SMD_1210_CAPC3225X279N","1574.803mil","1708.661mil","1574.803mil","1708.661mil","1574.803mil","1767.716mil","T","270.00","220uF"
"C98","SMD_1210_CAPC3225X279N","2476.378mil","1000mil","2476.378mil","1000mil","2417.323mil","1000mil","T","0.00","220uF"
"C977","SMD_1210_CAPC3225X279N","1259.842mil","1708.661mil","1259.842mil","1708.661mil","1259.842mil","1767.716mil","T","270.00","220uF"
"C974","SMD_1210_CAPC3225X279N","1208.661mil","5456.693mil","1208.661mil","5456.693mil","1267.716mil","5456.693mil","T","180.00","220uF"
"C971","SMD_1210_CAPC3225X279N","2153.543mil","5456.693mil","2153.543mil","5456.693mil","2212.598mil","5456.693mil","T","180.00","220uF"
"C97","SMD_1210_CAPC3225X270N","3212.598mil","370.079mil","3212.598mil","370.079mil","3271.653mil","370.079mil","T","180.00","100uF"
"C968","SMD_1210_CAPC3225X279N","3098.425mil","5456.693mil","3098.425mil","5456.693mil","3157.48mil","5456.693mil","T","180.00","220uF"
"C965","SMD_1210_CAPC3225X279N","4043.307mil","5456.693mil","4043.307mil","5456.693mil","4102.362mil","5456.693mil","T","180.00","220uF"
"C962","SMD_1210_CAPC3225X279N","3421.26mil","1472.441mil","3421.26mil","1472.441mil","3362.205mil","1472.441mil","T","0.00","220uF"
"C96","SMD_1210_CAPC3225X270N","2803.15mil","342.52mil","2803.15mil","342.52mil","2744.095mil","342.52mil","T","0.00","100uF"
"C959","SMD_1210_CAPC3225X279N","2476.378mil","1472.441mil","2476.378mil","1472.441mil","2417.323mil","1472.441mil","T","0.00","220uF"
"C956","SMD_1210_CAPC3225X279N","1531.496mil","1472.441mil","1531.496mil","1472.441mil","1472.441mil","1472.441mil","T","0.00","220uF"
"C953","SMD_1210_CAPC3225X279N","586.614mil","1472.441mil","586.614mil","1472.441mil","527.559mil","1472.441mil","T","0.00","220uF"
"C950","SMD_1210_CAPC3225X279N","944.882mil","1708.661mil","944.882mil","1708.661mil","944.882mil","1767.716mil","T","270.00","220uF"
"C947","SMD_1210_CAPC3225X279N","1102.362mil","1708.661mil","1102.362mil","1708.661mil","1102.362mil","1767.716mil","T","270.00","220uF"
"C944","SMD_1210_CAPC3225X279N","787.402mil","1708.661mil","787.402mil","1708.661mil","787.402mil","1767.716mil","T","270.00","220uF"
"C941","SMD_1210_CAPC3225X279N","3645.669mil","2283.465mil","3645.669mil","2283.465mil","3586.614mil","2283.465mil","T","0.00","220uF"
"C938","SMD_1210_CAPC3225X279N","3645.669mil","2440.945mil","3645.669mil","2440.945mil","3586.614mil","2440.945mil","T","0.00","220uF"
"C935","SMD_1210_CAPC3225X279N","3645.669mil","2125.984mil","3645.669mil","2125.984mil","3586.614mil","2125.984mil","T","0.00","220uF"
"C932","SMD_1210_CAPC3225X279N","3645.669mil","3070.866mil","3645.669mil","3070.866mil","3586.614mil","3070.866mil","T","0.00","220uF"
"C93","SMD_0603_CAPC1608X95N","1795.276mil","6492.126mil","1795.276mil","6492.126mil","1826.772mil","6492.126mil","T","180.00","220nF"
"C929","SMD_1210_CAPC3225X279N","3645.669mil","3228.347mil","3645.669mil","3228.347mil","3586.614mil","3228.347mil","T","0.00","220uF"
"C926","SMD_1210_CAPC3225X279N","3645.669mil","2913.386mil","3645.669mil","2913.386mil","3586.614mil","2913.386mil","T","0.00","220uF"
"C923","SMD_1210_CAPC3225X279N","3645.669mil","3858.268mil","3645.669mil","3858.268mil","3586.614mil","3858.268mil","T","0.00","220uF"
"C92","SMD_0603_CAPC1608X95N","2834.646mil","437.008mil","2834.646mil","437.008mil","2803.149mil","437.008mil","T","0.00","220nF"
"C9","SMD_0603_CAPC1608X95N","4267.717mil","4417.323mil","4267.717mil","4417.323mil","4267.717mil","4385.827mil","T","90.00","100nF"
"C872","SMD_1210_CAPC3225X270N","1511.811mil","153.543mil","1511.811mil","153.543mil","1511.811mil","212.598mil","T","270.00","100uF"
"C869","SMD_1210_CAPC3225X270N","3118.11mil","6775.591mil","3118.11mil","6775.591mil","3118.11mil","6716.535mil","T","90.00","100uF"
"C866","SMD_1210_CAPC3225X270N","1070.866mil","6775.591mil","1070.866mil","6775.591mil","1070.866mil","6716.535mil","T","90.00","100uF"
"C860","SMD_1210_CAPC3225X279N","3645.669mil","4015.748mil","3645.669mil","4015.748mil","3586.614mil","4015.748mil","T","0.00","220uF"
"C857","SMD_1210_CAPC3225X279N","3645.669mil","3700.787mil","3645.669mil","3700.787mil","3586.614mil","3700.787mil","T","0.00","220uF"
"C854","SMD_1210_CAPC3225X279N","1208.661mil","5614.173mil","1208.661mil","5614.173mil","1267.716mil","5614.173mil","T","180.00","220uF"
"C851","SMD_1210_CAPC3225X279N","2153.543mil","5614.173mil","2153.543mil","5614.173mil","2212.598mil","5614.173mil","T","180.00","220uF"
"C85","SMD_0603_CAPC1608X95N","2019.685mil","6460.63mil","2019.685mil","6460.63mil","2019.685mil","6492.126mil","T","270.00","10uF"
"C848","SMD_1210_CAPC3225X279N","3098.425mil","5614.173mil","3098.425mil","5614.173mil","3157.48mil","5614.173mil","T","180.00","220uF"
"C845","SMD_1210_CAPC3225X279N","4043.307mil","5614.173mil","4043.307mil","5614.173mil","4102.362mil","5614.173mil","T","180.00","220uF"
"C842","SMD_1210_CAPC3225X279N","3421.26mil","1314.961mil","3421.26mil","1314.961mil","3362.205mil","1314.961mil","T","0.00","220uF"
"C84","SMD_0603_CAPC1608X95N","2610.236mil","468.504mil","2610.236mil","468.504mil","2610.236mil","437.008mil","T","90.00","10uF"
"C839","SMD_1210_CAPC3225X279N","2476.378mil","1314.961mil","2476.378mil","1314.961mil","2417.323mil","1314.961mil","T","0.00","220uF"
"C836","SMD_1210_CAPC3225X279N","1531.496mil","1314.961mil","1531.496mil","1314.961mil","1472.441mil","1314.961mil","T","0.00","220uF"
"C833","SMD_1210_CAPC3225X279N","586.614mil","1314.961mil","586.614mil","1314.961mil","527.559mil","1314.961mil","T","0.00","220uF"
"C8","SMD_0603_CAPC1608X95N","3736.22mil","4196.85mil","3736.22mil","4196.85mil","3736.22mil","4165.354mil","T","90.00","100nF"
"C785","SMD_1210_CAPC3225X270N","3559.055mil","153.543mil","3559.055mil","153.543mil","3559.055mil","212.598mil","T","270.00","100uF"
"C782","SMD_1210_CAPC3225X270N","3401.575mil","153.543mil","3401.575mil","153.543mil","3401.575mil","212.598mil","T","270.00","100uF"
"C779","SMD_1210_CAPC3225X270N","1228.346mil","6775.591mil","1228.346mil","6775.591mil","1228.346mil","6716.535mil","T","90.00","100uF"
"C776","SMD_1210_CAPC3225X270N","2015.748mil","6775.591mil","2015.748mil","6775.591mil","2015.748mil","6716.535mil","T","90.00","100uF"
"C770","SMD_1210_CAPC3225X279N","3645.669mil","4645.669mil","3645.669mil","4645.669mil","3586.614mil","4645.669mil","T","0.00","220uF"
"C767","SMD_1210_CAPC3225X279N","3645.669mil","4803.15mil","3645.669mil","4803.15mil","3586.614mil","4803.15mil","T","0.00","220uF"
"C764","SMD_1210_CAPC3225X279N","3645.669mil","4488.189mil","3645.669mil","4488.189mil","3586.614mil","4488.189mil","T","0.00","220uF"
"C761","SMD_1210_CAPC3225X279N","291.339mil","2283.465mil","291.339mil","2283.465mil","350.394mil","2283.465mil","T","180.00","220uF"
"C758","SMD_1210_CAPC3225X279N","291.339mil","2125.984mil","291.339mil","2125.984mil","350.394mil","2125.984mil","T","180.00","220uF"
"C755","SMD_1210_CAPC3225X279N","291.339mil","2440.945mil","291.339mil","2440.945mil","350.394mil","2440.945mil","T","180.00","220uF"
"C752","SMD_1210_CAPC3225X279N","291.339mil","3070.866mil","291.339mil","3070.866mil","350.394mil","3070.866mil","T","180.00","220uF"
"C749","SMD_1210_CAPC3225X279N","291.339mil","2913.386mil","291.339mil","2913.386mil","350.394mil","2913.386mil","T","180.00","220uF"
"C746","SMD_1210_CAPC3225X279N","291.339mil","3228.347mil","291.339mil","3228.347mil","350.394mil","3228.347mil","T","180.00","220uF"
"C743","SMD_1210_CAPC3225X279N","291.339mil","3858.268mil","291.339mil","3858.268mil","350.394mil","3858.268mil","T","180.00","220uF"
"C73","SMD_1210_CAPC3225X279N","3098.425mil","6244.095mil","3098.425mil","6244.095mil","3157.48mil","6244.095mil","T","180.00","220uF"
"C72","SMD_1210_CAPC3225X279N","3098.425mil","6086.614mil","3098.425mil","6086.614mil","3157.48mil","6086.614mil","T","180.00","220uF"
"C71","SMD_1210_CAPC3225X279N","3098.425mil","5929.134mil","3098.425mil","5929.134mil","3157.48mil","5929.134mil","T","180.00","220uF"
"C70","SMD_1210_CAPC3225X270N","2362.205mil","6559.055mil","2362.205mil","6559.055mil","2303.15mil","6559.055mil","T","0.00","100uF"
"C7","SMD_0603_CAPC1608X95N","3964.567mil","4240.158mil","3964.567mil","4240.158mil","3996.063mil","4240.158mil","T","180.00","100nF"
"C695","SMD_1210_CAPC3225X270N","2614.173mil","153.543mil","2614.173mil","153.543mil","2614.173mil","212.598mil","T","270.00","100uF"
"C692","SMD_1210_CAPC3225X270N","2456.693mil","153.543mil","2456.693mil","153.543mil","2456.693mil","212.598mil","T","270.00","100uF"
"C69","SMD_1210_CAPC3225X270N","2771.653mil","6586.614mil","2771.653mil","6586.614mil","2830.709mil","6586.614mil","T","180.00","100uF"
"C689","SMD_1210_CAPC3225X270N","566.929mil","153.543mil","566.929mil","153.543mil","566.929mil","212.598mil","T","270.00","100uF"
"C686","SMD_1210_CAPC3225X270N","2173.228mil","6775.591mil","2173.228mil","6775.591mil","2173.228mil","6716.535mil","T","90.00","100uF"
"C680","SMD_1210_CAPC3225X279N","291.339mil","3700.787mil","291.339mil","3700.787mil","350.394mil","3700.787mil","T","180.00","220uF"
"C68","SMD_1210_CAPC3225X279N","1531.496mil","685.039mil","1531.496mil","685.039mil","1472.441mil","685.039mil","T","0.00","220uF"
"C677","SMD_1210_CAPC3225X279N","291.339mil","4015.748mil","291.339mil","4015.748mil","350.394mil","4015.748mil","T","180.00","220uF"
"C674","SMD_1210_CAPC3225X279N","1208.661mil","5771.654mil","1208.661mil","5771.654mil","1267.716mil","5771.654mil","T","180.00","220uF"
"C671","SMD_1210_CAPC3225X279N","2153.543mil","5771.654mil","2153.543mil","5771.654mil","2212.598mil","5771.654mil","T","180.00","220uF"
"C67","SMD_1210_CAPC3225X279N","1531.496mil","842.52mil","1531.496mil","842.52mil","1472.441mil","842.52mil","T","0.00","220uF"
"C668","SMD_1210_CAPC3225X279N","3098.425mil","5771.654mil","3098.425mil","5771.654mil","3157.48mil","5771.654mil","T","180.00","220uF"
"C665","SMD_1210_CAPC3225X279N","4043.307mil","5771.654mil","4043.307mil","5771.654mil","4102.362mil","5771.654mil","T","180.00","220uF"
"C662","SMD_1210_CAPC3225X279N","3421.26mil","1157.48mil","3421.26mil","1157.48mil","3362.205mil","1157.48mil","T","0.00","220uF"
"C66","SMD_1210_CAPC3225X279N","1531.496mil","1000mil","1531.496mil","1000mil","1472.441mil","1000mil","T","0.00","220uF"
"C659","SMD_1210_CAPC3225X279N","2476.378mil","1157.48mil","2476.378mil","1157.48mil","2417.323mil","1157.48mil","T","0.00","220uF"
"C656","SMD_1210_CAPC3225X279N","1531.496mil","1157.48mil","1531.496mil","1157.48mil","1472.441mil","1157.48mil","T","0.00","220uF"
"C653","SMD_1210_CAPC3225X279N","586.614mil","1157.48mil","586.614mil","1157.48mil","527.559mil","1157.48mil","T","0.00","220uF"
"C65","SMD_1210_CAPC3225X270N","2267.716mil","370.079mil","2267.716mil","370.079mil","2326.772mil","370.079mil","T","180.00","100uF"
"C64","SMD_1210_CAPC3225X270N","1858.268mil","342.52mil","1858.268mil","342.52mil","1799.213mil","342.52mil","T","0.00","100uF"
"C61","SMD_0603_CAPC1608X95N","2740.157mil","6492.126mil","2740.157mil","6492.126mil","2771.654mil","6492.126mil","T","180.00","220nF"
"C605","SMD_1210_CAPC3225X270N","1669.291mil","153.543mil","1669.291mil","153.543mil","1669.291mil","212.598mil","T","270.00","100uF"
"C602","SMD_1210_CAPC3225X270N","4062.992mil","6775.591mil","4062.992mil","6775.591mil","4062.992mil","6716.535mil","T","90.00","100uF"
"C60","SMD_0603_CAPC1608X95N","1889.764mil","437.008mil","1889.764mil","437.008mil","1858.268mil","437.008mil","T","0.00","220nF"
"C6","SMD_0603_CAPC1608X95N","3933.071mil","4055.118mil","3933.071mil","4055.118mil","3933.071mil","4023.622mil","T","90.00","100nF"
"C599","SMD_1210_CAPC3225X270N","2960.63mil","6775.591mil","2960.63mil","6775.591mil","2960.63mil","6716.535mil","T","90.00","100uF"
"C596","SMD_1210_CAPC3225X270N","3905.512mil","6775.591mil","3905.512mil","6775.591mil","3905.512mil","6716.535mil","T","90.00","100uF"
"C593","SMD_1210_CAPC3225X270N","724.409mil","153.543mil","724.409mil","153.543mil","724.409mil","212.598mil","T","270.00","100uF"
"C592","SMD_0805_CAPC2012X145N","4507.874mil","2314.961mil","4507.874mil","2314.961mil","4543.307mil","2314.961mil","T","180.00","10uF"
"C59","SMD_1210_CAPC3225X279N","2858.268mil","4803.15mil","2858.268mil","4803.15mil","2799.213mil","4803.15mil","T","0.00","220uF"
"C58","SMD_1210_CAPC3225X279N","3440.945mil","4803.15mil","3440.945mil","4803.15mil","3500mil","4803.15mil","T","180.00","220uF"
"C55","SMD_1210_CAPC3225X279N","3440.945mil","4645.669mil","3440.945mil","4645.669mil","3500mil","4645.669mil","T","180.00","220uF"
"C54","SMD_1210_CAPC3225X279N","3440.945mil","4488.189mil","3440.945mil","4488.189mil","3500mil","4488.189mil","T","180.00","220uF"
"C53","SMD_0603_CAPC1608X95N","2964.567mil","6460.63mil","2964.567mil","6460.63mil","2964.567mil","6492.126mil","T","270.00","10uF"
"C52","SMD_0603_CAPC1608X95N","1665.354mil","468.504mil","1665.354mil","468.504mil","1665.354mil","437.008mil","T","90.00","10uF"
"C51","SMD_1210_CAPC3225X279N","2653.543mil","2440.945mil","2653.543mil","2440.945mil","2712.598mil","2440.945mil","T","180.00","220uF"
"C50","SMD_1210_CAPC3225X279N","2653.543mil","2283.465mil","2653.543mil","2283.465mil","2712.598mil","2283.465mil","T","180.00","220uF"
"C5","SMD_0603_CAPC1608X95N","4338.583mil","4417.323mil","4338.583mil","4417.323mil","4338.583mil","4385.827mil","T","90.00","100nF"
"C49","SMD_1210_CAPC3225X279N","2653.543mil","2125.984mil","2653.543mil","2125.984mil","2712.598mil","2125.984mil","T","180.00","220uF"
"C48","SMD_1210_CAPC3225X279N","2070.866mil","2125.984mil","2070.866mil","2125.984mil","2011.811mil","2125.984mil","T","0.00","220uF"
"C47","SMD_1210_CAPC3225X279N","2070.866mil","2283.465mil","2070.866mil","2283.465mil","2011.811mil","2283.465mil","T","0.00","220uF"
"C46","SMD_1210_CAPC3225X279N","2070.866mil","2440.945mil","2070.866mil","2440.945mil","2011.811mil","2440.945mil","T","0.00","220uF"
"C427","SMD_1210_CAPC3225X270N","3748.032mil","212.598mil","3748.032mil","212.598mil","3688.976mil","212.598mil","T","0.00","100uF"
"C426","SMD_1210_CAPC3225X270N","4157.48mil","212.598mil","4157.48mil","212.598mil","4216.535mil","212.598mil","T","180.00","100uF"
"C425","SMD_1210_CAPC3225X270N","2803.15mil","212.598mil","2803.15mil","212.598mil","2744.095mil","212.598mil","T","0.00","100uF"
"C424","SMD_1210_CAPC3225X270N","3212.598mil","212.598mil","3212.598mil","212.598mil","3271.653mil","212.598mil","T","180.00","100uF"
"C423","SMD_1210_CAPC3225X270N","1858.268mil","212.598mil","1858.268mil","212.598mil","1799.213mil","212.598mil","T","0.00","100uF"
"C422","SMD_1210_CAPC3225X270N","2267.716mil","212.598mil","2267.716mil","212.598mil","2326.772mil","212.598mil","T","180.00","100uF"
"C421","SMD_1210_CAPC3225X270N","913.386mil","212.598mil","913.386mil","212.598mil","854.331mil","212.598mil","T","0.00","100uF"
"C420","SMD_1210_CAPC3225X270N","1322.835mil","212.598mil","1322.835mil","212.598mil","1381.89mil","212.598mil","T","180.00","100uF"
"C419","SMD_1210_CAPC3225X279N","3625.984mil","685.039mil","3625.984mil","685.039mil","3685.039mil","685.039mil","T","180.00","220uF"
"C418","SMD_1210_CAPC3225X279N","3625.984mil","1000mil","3625.984mil","1000mil","3685.039mil","1000mil","T","180.00","220uF"
"C417","SMD_1210_CAPC3225X279N","3625.984mil","842.52mil","3625.984mil","842.52mil","3685.039mil","842.52mil","T","180.00","220uF"
"C416","SMD_1210_CAPC3225X279N","2681.102mil","685.039mil","2681.102mil","685.039mil","2740.157mil","685.039mil","T","180.00","220uF"
"C415","SMD_1210_CAPC3225X279N","2681.102mil","1000mil","2681.102mil","1000mil","2740.157mil","1000mil","T","180.00","220uF"
"C414","SMD_1210_CAPC3225X279N","2681.102mil","842.52mil","2681.102mil","842.52mil","2740.157mil","842.52mil","T","180.00","220uF"
"C413","SMD_1210_CAPC3225X279N","1736.22mil","685.039mil","1736.22mil","685.039mil","1795.276mil","685.039mil","T","180.00","220uF"
"C412","SMD_1210_CAPC3225X279N","1736.22mil","1000mil","1736.22mil","1000mil","1795.276mil","1000mil","T","180.00","220uF"
"C411","SMD_1210_CAPC3225X279N","1736.22mil","842.52mil","1736.22mil","842.52mil","1795.276mil","842.52mil","T","180.00","220uF"
"C410","SMD_1210_CAPC3225X279N","791.339mil","685.039mil","791.339mil","685.039mil","850.394mil","685.039mil","T","180.00","220uF"
"C41","SMD_1210_CAPC3225X279N","4043.307mil","6244.095mil","4043.307mil","6244.095mil","4102.362mil","6244.095mil","T","180.00","220uF"
"C409","SMD_1210_CAPC3225X279N","791.339mil","1000mil","791.339mil","1000mil","850.394mil","1000mil","T","180.00","220uF"
"C408","SMD_1210_CAPC3225X279N","791.339mil","842.52mil","791.339mil","842.52mil","850.394mil","842.52mil","T","180.00","220uF"
"C407","SMD_1210_CAPC3225X270N","881.89mil","6716.535mil","881.89mil","6716.535mil","940.945mil","6716.535mil","T","180.00","100uF"
"C406","SMD_1210_CAPC3225X270N","472.121mil","6558.724mil","472.121mil","6558.724mil","413.066mil","6558.724mil","T","0.00","100uF"
"C405","SMD_1210_CAPC3225X270N","1826.772mil","6716.535mil","1826.772mil","6716.535mil","1885.827mil","6716.535mil","T","180.00","100uF"
"C404","SMD_1210_CAPC3225X270N","1417.323mil","6716.535mil","1417.323mil","6716.535mil","1358.268mil","6716.535mil","T","0.00","100uF"
"C403","SMD_1210_CAPC3225X270N","2771.653mil","6716.535mil","2771.653mil","6716.535mil","2830.709mil","6716.535mil","T","180.00","100uF"
"C402","SMD_1210_CAPC3225X270N","2362.205mil","6716.535mil","2362.205mil","6716.535mil","2303.15mil","6716.535mil","T","0.00","100uF"
"C401","SMD_1210_CAPC3225X279N","1003.937mil","6244.095mil","1003.937mil","6244.095mil","944.882mil","6244.095mil","T","0.00","220uF"
"C400","SMD_1210_CAPC3225X279N","1003.937mil","5929.134mil","1003.937mil","5929.134mil","944.882mil","5929.134mil","T","0.00","220uF"
"C40","SMD_1210_CAPC3225X279N","4043.307mil","6086.614mil","4043.307mil","6086.614mil","4102.362mil","6086.614mil","T","180.00","220uF"
